time,U1,U2,U3,U4
2020-04-13 12:00:00,1390.54738165167,-156.210941564981,585.539657761256,2326.89900737548
2020-04-13 16:00:00,1407.26344279179,-17.422362421028,585.539657761256,2326.89900737548
2020-04-13 20:00:00,1315.70926624891,-171.110844777418,585.539657761256,2326.89900737548
2020-04-14 00:00:00,1341.76816540864,-19.2282857940919,585.539657761256,2326.89900737548
2020-04-14 04:00:00,1329.95711596832,-64.5078389762808,585.539657761256,2326.89900737548
2020-04-14 08:00:00,1350.48894057346,-700.94508979732,585.539657761256,2326.89900737548
2020-04-14 12:00:00,1329.19836798081,-13.8597019436832,585.539657761256,2326.89900737548
2020-04-14 16:00:00,1302.58183240851,-19.2057016457427,585.539657761256,2326.89900737548
2020-04-14 20:00:00,1400.08532663696,-9.96811447765476,585.539657761256,2326.89900737548
2020-04-15 00:00:00,1525.98862216024,-8.36310551604923,585.539657761256,2326.89900737548
2020-04-15 04:00:00,1517.94685872508,-31.2244453907665,585.539657761256,2326.89900737548
2020-04-15 08:00:00,1625.83432174957,-75.7649313265691,493.935789527899,2241.8353801923
2020-04-15 12:00:00,1597.53607373601,-16.5080860615572,585.539657761256,2189.57651528464
